Coderange,level1_desc,level2_desc,level3_desc,URL
Q61,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations of the urinary system,Cystic kidney disease,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q60-Q64/Q61-
Q62,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations of the urinary system,Congenital obstructive defects of renal pelvis and congenital malformations of ureter,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q60-Q64/Q62-
Q63,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations of the urinary system,Other congenital malformations of kidney,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q60-Q64/Q63-
Q64,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations of the urinary system,Other congenital malformations of urinary system,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q60-Q64/Q64-
Q65,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Congenital deformities of hip,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q65-
Q66,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Congenital deformities of feet,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q66-
Q67,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,"Congenital musculoskeletal deformities of head, face, spine and chest",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q67-
Q68,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Other congenital musculoskeletal deformities,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q68-
Q69,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Polydactyly,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q69-
Q70,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Syndactyly,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q70-
Q71,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Reduction defects of upper limb,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q71-
Q72,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Reduction defects of lower limb,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q72-
Q73,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Reduction defects of unspecified limb,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q73-
Q74,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Other congenital malformations of limb(s),https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q74-
Q75,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Other congenital malformations of skull and face bones,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q75-
Q76,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Congenital malformations of spine and bony thorax,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q76-
Q77,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Osteochondrodysplasia with defects of growth of tubular bones and spine,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q77-
Q78,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,Other osteochondrodysplasias,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q78-
Q79,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Congenital malformations and deformations of the musculoskeletal system,"Congenital malformations of musculoskeletal system, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q65-Q79/Q79-
Q80,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,Congenital ichthyosis,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q80-
Q81,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,Epidermolysis bullosa,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q81-
Q82,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,Other congenital malformations of skin,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q82-
Q83,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,Congenital malformations of breast,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q83-
Q84,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,Other congenital malformations of integument,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q84-
Q85,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,"Phakomatoses, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q85-
Q86,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,"Congenital malformation syndromes due to known exogenous causes, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q86-
Q87,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,Other specified congenital malformation syndromes affecting multiple systems,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q87-
Q89,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders",Other congenital malformations,"Other congenital malformations, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q80-Q89/Q89-
Q90,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified",Down syndrome,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q90-
Q91,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified",Trisomy 18 and Trisomy 13,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q91-
Q92,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified","Other trisomies and partial trisomies of the autosomes, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q92-
Q93,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified","Monosomies and deletions from the autosomes, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q93-
Q95,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified","Balanced rearrangements and structural markers, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q95-
Q96,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified",Turner's syndrome,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q96-
Q97,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified","Other sex chromosome abnormalities, female phenotype, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q97-
Q98,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified","Other sex chromosome abnormalities, male phenotype, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q98-
Q99,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Chromosomal abnormalities, not elsewhere classified","Other chromosome abnormalities, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/Q90-Q99/Q99-
QA0,"Congenital malformations, deformations, chromosomal abnormalities, and genetic disorders","Genetic disorders, not elsewhere classified",Neurodevelopmental disorders related to specific genetic pathogenic variants,https://www.icd10data.com/ICD10CM/Codes/Q00-QA0/QA0-QA0/QA0-
R00,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the circulatory and respiratory systems,Abnormalities of heart beat,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R00-
R01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the circulatory and respiratory systems,Cardiac murmurs and other cardiac sounds,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R01-
R03,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the circulatory and respiratory systems,"Abnormal blood-pressure reading, without diagnosis",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R03-
R04,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the circulatory and respiratory systems,Hemorrhage from respiratory passages,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R04-
R05,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the circulatory and respiratory systems,Cough,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R05-
R06,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the circulatory and respiratory systems,Abnormalities of breathing,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R06-
R07,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the circulatory and respiratory systems,Pain in throat and chest,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R07-
R09,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the circulatory and respiratory systems,Other symptoms and signs involving the circulatory and respiratory system,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R09-
R10,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Abdominal and pelvic pain,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R10-
R11,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Nausea and vomiting,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R11-
R12,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Heartburn,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R12-
R13,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Aphagia and dysphagia,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R13-
R14,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Flatulence and related conditions,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R14-
R15,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Fecal incontinence,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R15-
R16,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,"Hepatomegaly and splenomegaly, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R16-
R17,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Unspecified jaundice,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R17-
R18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Ascites,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R18-
R19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the digestive system and abdomen,Other symptoms and signs involving the digestive system and abdomen,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R19-
R20,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the skin and subcutaneous tissue,Disturbances of skin sensation,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23/R20-
R21,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the skin and subcutaneous tissue,Rash and other nonspecific skin eruption,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23/R21-
R22,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the skin and subcutaneous tissue,"Localized swelling, mass and lump of skin and subcutaneous tissue",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23/R22-
R23,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the skin and subcutaneous tissue,Other skin changes,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23/R23-
R25,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the nervous and musculoskeletal systems,Abnormal involuntary movements,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29/R25-
R26,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the nervous and musculoskeletal systems,Abnormalities of gait and mobility,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29/R26-
R27,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the nervous and musculoskeletal systems,Other lack of coordination,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29/R27-
R29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the nervous and musculoskeletal systems,Other symptoms and signs involving the nervous and musculoskeletal systems,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29/R29-
R30,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,Pain associated with micturition,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R30-
R31,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,Hematuria,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R31-
R32,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,Unspecified urinary incontinence,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R32-
R33,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,Retention of urine,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R33-
R34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,Anuria and oliguria,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R34-
R35,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,Polyuria,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R35-
R36,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,Urethral discharge,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R36-
R37,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,"Sexual dysfunction, unspecified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R37-
R39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving the genitourinary system,Other and unspecified symptoms and signs involving the genitourinary system,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R39-
R40,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Symptoms and signs involving cognition, perception, emotional state and behavior","Somnolence, stupor and coma",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R40-
R41,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Symptoms and signs involving cognition, perception, emotional state and behavior",Other symptoms and signs involving cognitive functions and awareness,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R41-
R42,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Symptoms and signs involving cognition, perception, emotional state and behavior",Dizziness and giddiness,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R42-
R43,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Symptoms and signs involving cognition, perception, emotional state and behavior",Disturbances of smell and taste,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R43-
R44,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Symptoms and signs involving cognition, perception, emotional state and behavior",Other symptoms and signs involving general sensations and perceptions,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R44-
R45,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Symptoms and signs involving cognition, perception, emotional state and behavior",Symptoms and signs involving emotional state,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R45-
R46,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Symptoms and signs involving cognition, perception, emotional state and behavior",Symptoms and signs involving appearance and behavior,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R46-
R47,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving speech and voice,"Speech disturbances, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R47-R49/R47-
R48,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving speech and voice,"Dyslexia and other symbolic dysfunctions, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R47-R49/R48-
R49,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Symptoms and signs involving speech and voice,Voice and resonance disorders,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R47-R49/R49-
R50,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Fever of other and unknown origin,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R50-
R51,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Headache,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R51-
R52,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,"Pain, unspecified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R52-
R53,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Malaise and fatigue,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R53-
R54,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Age-related physical debility,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R54-
R55,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Syncope and collapse,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R55-
R56,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,"Convulsions, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R56-
R57,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,"Shock, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R57-
R58,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,"Hemorrhage, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R58-
R59,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Enlarged lymph nodes,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R59-
R60,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,"Edema, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R60-
R61,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Generalized hyperhidrosis,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R61-
R62,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Lack of expected normal physiological development in childhood and adults,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R62-
R63,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Symptoms and signs concerning food and fluid intake,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R63-
R64,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Cachexia,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R64-
R65,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Symptoms and signs specifically associated with systemic inflammation and infection,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R65-
R68,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,Other general symptoms and signs,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R68-
R69,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",General symptoms and signs,"Illness, unspecified",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R50-R69/R69-
R70,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis",Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R70-
R71,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis",Abnormality of red blood cells,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R71-
R73,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis",Elevated blood glucose level,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R73-
R74,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis",Abnormal serum enzyme levels,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R74-
R75,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis",Inconclusive laboratory evidence of human immunodeficiency virus [HIV],https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R75-
R76,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis",Other abnormal immunological findings in serum,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R76-
R77,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis",Other abnormalities of plasma proteins,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R77-
R78,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis","Findings of drugs and other substances, not normally found in blood",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R78-
R79,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of blood, without diagnosis",Other abnormal findings of blood chemistry,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R70-R79/R79-
R80,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of urine, without diagnosis",Proteinuria,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R80-R82/R80-
R81,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of urine, without diagnosis",Glycosuria,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R80-R82/R81-
R82,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of urine, without diagnosis",Other and unspecified abnormal findings in urine,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R80-R82/R82-
R83,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",Abnormal findings in cerebrospinal fluid,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R83-R89/R83-
R84,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",Abnormal findings in specimens from respiratory organs and thorax,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R83-R89/R84-
R85,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",Abnormal findings in specimens from digestive organs and abdominal cavity,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R83-R89/R85-
R86,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",Abnormal findings in specimens from male genital organs,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R83-R89/R86-
R87,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",Abnormal findings in specimens from female genital organs,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R83-R89/R87-
R88,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",Abnormal findings in other body fluids and substances,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R83-R89/R88-
R89,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis","Abnormal findings in specimens from other organs, systems and tissues",https://www.icd10data.com/ICD10CM/Codes/R00-R99/R83-R89/R89-
R90,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on diagnostic imaging and in function studies, without diagnosis",Abnormal findings on diagnostic imaging of central nervous system,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R90-R94/R90-
R91,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on diagnostic imaging and in function studies, without diagnosis",Abnormal findings on diagnostic imaging of lung,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R90-R94/R91-
R92,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on diagnostic imaging and in function studies, without diagnosis",Abnormal and inconclusive findings on diagnostic imaging of breast,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R90-R94/R92-
R93,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on diagnostic imaging and in function studies, without diagnosis",Abnormal findings on diagnostic imaging of other body structures,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R90-R94/R93-
R94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","Abnormal findings on diagnostic imaging and in function studies, without diagnosis",Abnormal results of function studies,https://www.icd10data.com/ICD10CM/Codes/R00-R99/R90-R94/R94-
